node_name/poi_id,checkin_cnt,poi_deltat,poi_index,latitude,longitude
1053,14,36.714285714285715,1053,40.71515505125825,-73.96037502101535
1054,7,25.142857142857142,1054,40.73059221747402,-73.98163318634033
1055,13,60.07692307692308,1055,40.752036129031076,-73.97601127624513
1056,13,49.69230769230769,1056,40.8080275486526,-73.98811340332031
1057,23,19.47826086956522,1057,40.75727261748517,-73.98569170554656
1058,34,29.705882352941178,1058,40.77007682324887,-73.91798973083495
1059,17,43.88235294117647,1059,40.76325905651765,-73.97982055170644
1060,18,91.72222222222223,1060,40.70396310473178,-73.93113990456044
1061,11,75.72727272727273,1061,40.780830358179024,-73.98117500780681
1062,2,16.0,1062,40.63949763333333,-73.97983020000002
1063,13,58.38461538461539,1063,40.85408633699964,-74.13833588361742
1064,17,50.0,1064,40.740223,-73.982688
1065,39,40.92307692307692,1065,40.749110149664176,-73.98845672607422
1066,5,99.4,1066,40.63434458771481,-74.01447669732755
1067,25,51.8,1067,40.782247461761244,-73.97384405136107
1068,23,74.17391304347827,1068,40.73232210301891,-73.98535883945247
1069,47,59.48936170212766,1069,40.72166470047257,-73.79473686218263
1070,81,67.32098765432099,1070,40.76147966168067,-74.07551050186156
1071,51,78.94117647058823,1071,40.77662552133105,-74.01072978973389
1072,19,149.26315789473685,1072,40.729730414689584,-73.99755477905273
1073,0,0,1073,40.74673848853252,-73.94372308398438
1074,10,6.4,1074,40.72250592402067,-73.99765154557213
1075,9,5.222222222222222,1075,40.70718136353293,-74.01041865348816
1076,14,49.92857142857143,1076,40.70919832245443,-74.01118576526642
1077,10,94.5,1077,40.72693529365626,-74.00015934446586
1078,7,26.714285714285715,1078,40.69705195512047,-73.934808169426
1079,62,111.38709677419355,1079,40.76187409429978,-73.98424545556641
1080,13,12.153846153846153,1080,40.75353970723301,-73.97155880928041
1081,20,119.95,1081,40.691100229095284,-73.99160285211633
1082,7,122.57142857142857,1082,40.769061148486365,-73.86216759681702
1083,7,38.0,1083,40.75844191525234,-73.98225397448013
1084,12,33.083333333333336,1084,40.712658728604865,-74.00588035583495
1085,45,29.22222222222222,1085,40.762827029145996,-73.9733695366488
1086,9,111.33333333333333,1086,40.65553514439493,-74.00862937888985
1087,9,3.111111111111111,1087,40.744353796726365,-73.9824950193984
1088,49,55.816326530612244,1088,40.71893159217449,-73.98912937507284
1089,19,77.05263157894737,1089,40.72459188718318,-73.99714708328247
1090,31,70.45161290322581,1090,40.75527487548953,-73.97880613803865
1091,8,117.5,1091,40.744864683234674,-73.99887962510495
1092,21,128.61904761904762,1092,40.75962138399058,-73.98122666060476
1093,14,23.142857142857142,1093,40.76442,-73.96658000000001
1094,57,46.78947368421053,1094,40.800356,-73.94687168
1095,8,8.25,1095,40.80704983333333,-73.96448956666666
1096,9,10.11111111111111,1096,40.76184696964287,-73.99015090774017
1097,13,51.30769230769231,1097,40.73029619603295,-74.00200143669329
1098,48,28.854166666666668,1098,40.76330553806572,-73.98325258717294
1099,12,264.25,1099,40.705540747437404,-74.00825638391181
1100,11,89.18181818181819,1100,40.750576116091054,-73.97616462044513
1101,28,30.178571428571427,1101,40.75741686133539,-73.98390110872793
1102,38,82.47368421052632,1102,40.7321531903256,-74.03588891029358
1103,10,77.3,1103,40.667480389982366,-74.2154896259308
1104,24,70.375,1104,40.749695355837886,-73.97648334503174
1105,8,66.25,1105,40.74627135089917,-73.97983776942861
1106,61,52.18032786885246,1106,40.72918161936382,-73.99059712886809
1107,11,3.4545454545454546,1107,40.790521999999996,-73.98050129413605
1108,11,37.72727272727273,1108,40.76588401760017,-73.97373676300049
1109,12,143.75,1109,40.7740642122466,-73.97095799446106
1110,7,40.142857142857146,1110,40.75835785550575,-73.98424545556641
1111,50,35.4,1111,40.76364734011364,-73.97844135761261
1112,5,5.2,1112,40.76019571910803,-73.98485380013902
1113,16,50.5,1113,40.73702496764239,-74.0054870079431
1114,0,0,1114,40.70386504122757,-73.94740149378777
1115,12,130.33333333333334,1115,40.80841734079853,-73.9451551437378
1116,28,42.642857142857146,1116,40.77076560851769,-73.95504839410327
1117,17,39.411764705882355,1117,40.83487295164295,-74.22620648606099
1118,6,13.833333333333334,1118,40.75068227758624,-73.98359693517385
1119,58,79.63793103448276,1119,40.74681866964715,-73.94420526985276
1120,50,88.78,1120,40.714214,-74.009752
1121,11,92.0,1121,40.824584389840844,-73.9737885148353
1122,23,31.695652173913043,1122,40.743492607645784,-73.98497432100494
1123,32,61.46875,1123,40.761358979518974,-73.98041106489133
1124,8,67.875,1124,40.72816290465113,-73.98801601305169
1125,39,65.05128205128206,1125,40.73601818203957,-73.81846364366426
1126,58,71.46551724137932,1126,40.76078404947997,-73.96459948263352
1127,4,41.25,1127,40.779095334108426,-73.9447045326233
1128,47,57.12765957446808,1128,40.7926289275032,-74.04188632965088
1129,37,22.594594594594593,1129,40.73893324113601,-73.99237275123595
1130,22,73.36363636363636,1130,40.75915,-73.978449
1131,59,60.40677966101695,1131,40.75628266864383,-73.99342207125741
1132,10,260.6,1132,40.703659250509524,-73.98676490781723
1133,20,56.05,1133,40.738166,-74.00114
1134,1,2.0,1134,40.71063780819672,-73.79437208175659
1135,16,9.3125,1135,40.71554971735815,-74.00900781154633
1136,11,19.181818181818183,1136,40.741934,-73.99023100000001
1137,12,15.916666666666666,1137,40.74125944237973,-74.00153661135433
1138,15,35.13333333333333,1138,40.75500279636322,-73.98374615244924
1139,17,77.6470588235294,1139,40.713516999999996,-73.961712
1140,2,280.0,1140,40.731240937379866,-73.98864730158844
1141,9,71.77777777777777,1141,40.8784572528565,-73.91519735995115
1142,27,30.74074074074074,1142,40.72956780913896,-73.9984130859375
1143,63,129.95238095238096,1143,40.746513326247246,-74.00895646619486
1144,14,90.78571428571429,1144,40.75228555340262,-73.98580074776223
1145,10,72.6,1145,40.75026475714144,-73.98647221688374
1146,239,34.23430962343096,1146,40.707149,-73.99056999999999
1147,14,51.5,1147,40.76406488952674,-73.9883660914967
1148,4,11.25,1148,40.727297,-74.005485
1149,21,10.523809523809524,1149,40.68670555359189,-73.9904895044467
1150,14,16.714285714285715,1150,40.73714480561841,-73.99020552635194
1151,13,62.30769230769231,1151,40.76253281502538,-73.97431080143446
1152,9,76.33333333333333,1152,40.745310552378726,-73.95656948251309
1153,21,61.476190476190474,1153,40.751709999999996,-73.99029499999999
1154,14,26.642857142857142,1154,40.7074219738845,-74.00536421354879
1155,6,131.16666666666666,1155,40.71631412096641,-74.05027627944945
1156,23,78.34782608695652,1156,40.78567231510013,-73.97271524012237
1157,14,45.0,1157,40.76066701799484,-73.98106455802917
1158,4,20.0,1158,40.72844582001019,-74.00768280029297
1159,15,65.46666666666667,1159,40.77856926162736,-73.97810451099409
1160,24,19.916666666666668,1160,40.687084000000006,-73.976106
1161,22,87.04545454545455,1161,40.81309872799184,-73.98468554019928
1162,13,61.30769230769231,1162,40.776241837275684,-73.94997418614841
1163,11,46.54545454545455,1163,40.752148059196244,-73.97416157683648
1164,55,82.58181818181818,1164,40.73081838902494,-73.99138477421569
1165,11,68.81818181818181,1165,40.750134984978104,-73.99873041960055
1166,8,15.125,1166,40.8042821460675,-73.96649931223897
1167,4,562.0,1167,40.69375934315463,-73.98675916878359
1168,13,26.23076923076923,1168,40.60248414630208,-74.15037631988525
1169,17,74.88235294117646,1169,40.755613807146354,-73.96827285227972
1170,10,185.0,1170,40.72125203810384,-73.98917287588121
1171,21,63.523809523809526,1171,40.745245000000004,-73.982692
1172,10,17.9,1172,40.926645860481685,-73.85567665100099
1173,9,72.44444444444444,1173,40.746151528508136,-73.98220181465148
1174,24,19.958333333333332,1174,40.760115689193356,-73.98353380475322
1175,10,4.2,1175,40.742889898783524,-73.98457258449116
1176,8,119.125,1176,40.675409,-73.97786351666667
1177,11,68.0,1177,40.75559589697087,-73.97380113601685
1178,9,51.55555555555556,1178,40.71562697131299,-74.03412938117981
1179,12,19.0,1179,40.75388918270174,-73.98738384246826
1180,9,9.11111111111111,1180,40.73821528487157,-73.99004186799563
1181,6,120.33333333333333,1181,40.76243661268104,-73.97370816292499
1182,23,147.95652173913044,1182,40.72397122795905,-73.99608487193893
1183,30,89.16666666666667,1183,40.719893,-74.000054
1184,9,47.0,1184,40.770825431319494,-73.98216214776504
1185,9,35.111111111111114,1185,40.723202989983456,-73.98260980258655
1186,3,35.333333333333336,1186,40.67352655223766,-73.9959454536438
1187,33,90.45454545454545,1187,40.740019218226266,-73.99469608826703
1188,40,94.8,1188,40.7405579801227,-74.00777996246535
1189,15,217.13333333333333,1189,40.79340869038084,-74.25605535507201
1190,6,28.333333333333332,1190,40.799143375287656,-73.96300384088623
1191,9,349.0,1191,40.758494,-73.971037
1192,30,9.933333333333334,1192,40.74372911428571,-73.976438
1193,12,52.583333333333336,1193,40.74622927002695,-73.982381
1194,10,17.3,1194,40.7517259507129,-73.99347945959305
1195,13,40.61538461538461,1195,40.76900427024065,-73.98231983184814
1196,12,23.083333333333332,1196,40.75917985432286,-73.98177266120909
1197,12,53.916666666666664,1197,40.75837793616776,-73.9696618269312
1198,35,72.88571428571429,1198,40.727033346328504,-73.99521257923753
1199,17,59.588235294117645,1199,40.723518600336966,-74.03974056243895
1200,13,58.84615384615385,1200,40.723251415023825,-74.03920101184731
1201,15,40.93333333333333,1201,40.74609119787697,-73.99427141687109
1202,34,47.529411764705884,1202,40.762958775,-73.91559066666667
1203,27,24.77777777777778,1203,40.779348961272866,-73.94778144420593
1204,11,71.9090909090909,1204,40.68099,-73.975448
1205,8,18.375,1205,40.743527,-73.973873
1206,16,55.375,1206,40.712884948670286,-74.00943848857186
1207,9,23.666666666666668,1207,40.7791400173755,-73.94793659448624
1208,9,128.77777777777777,1208,40.74112454884856,-74.00156530430915
1209,10,43.3,1209,40.759915533958775,-73.97295055755025
1210,20,63.8,1210,40.73176295054582,-73.97792100906372
1211,6,16.0,1211,40.7462750388816,-73.97971724534096
1212,10,23.9,1212,40.75883320311407,-73.970442403331
1213,17,10.352941176470589,1213,40.778906,-73.97776999999999
1214,16,41.5,1214,40.76058067659475,-73.9832238914783
1215,13,13.307692307692308,1215,40.73512291106378,-73.99118391277206
1216,20,14.95,1216,40.939825,-73.835217
1217,9,57.22222222222222,1217,40.77762296,-73.9822
1218,3,131.0,1218,40.777033571249454,-73.98266719415489
1219,14,59.142857142857146,1219,40.77548,-73.91116600000001
1220,10,99.7,1220,40.75909046091092,-73.98592472076416
1221,10,17.7,1221,40.75753505143226,-73.98516371078425
1222,5,58.8,1222,40.73738738472749,-73.98839478642292
1223,15,54.6,1223,40.777059,-73.949276
1224,9,45.0,1224,40.712033033064166,-74.00699299251195
1225,10,62.7,1225,40.73319215117446,-73.98261554174415
1226,17,57.64705882352941,1226,40.75275186110882,-73.97305386754967
1227,10,30.0,1227,40.74895376869637,-73.99225708433067
1228,14,92.35714285714286,1228,40.74222944176577,-73.99319251774304
1229,18,51.111111111111114,1229,40.782871583997455,-73.95779208451077
1230,11,60.36363636363637,1230,40.74139632588608,-74.00481820106506
1231,4,67.75,1231,40.76036636356072,-73.9179071680973
1232,15,15.2,1232,40.823993,-73.94433570000002
1233,8,68.75,1233,40.770239329770206,-73.9818263053894
1234,8,17.375,1234,40.754635701207924,-73.98010177430895
1235,8,159.0,1235,40.774642605894,-73.95421035537034
1236,125,66.12,1236,40.738949,-73.989828
1237,9,86.44444444444444,1237,40.71416726301119,-74.00162100791931
1238,33,122.78787878787878,1238,40.646717456174066,-74.02111530303955
1239,11,85.81818181818181,1239,40.72884268160186,-73.98814227092512
1240,8,42.125,1240,40.77925781857182,-73.95514369010925
1241,16,79.625,1241,40.87627696797497,-74.0387879143723
1242,14,11.785714285714286,1242,40.70964742200671,-74.01051729615469
1243,13,59.30769230769231,1243,40.74546290596493,-73.99098305111815
1244,82,67.40243902439025,1244,40.75269756436712,-73.99003612905999
1245,5,73.0,1245,40.83306206439124,-73.87470650539105
1246,8,56.25,1246,40.753499070431374,-73.9797878265381
1247,13,89.92307692307692,1247,40.75372603523457,-73.9886415626111
1248,42,96.07142857142857,1248,40.73316247409846,-73.99104044018358
1249,10,51.3,1249,40.70707563416248,-74.01064395904541
1250,8,70.375,1250,40.71467145556913,-73.8319444656372
1251,8,3.625,1251,40.752993578159135,-73.97476995331785
1252,28,67.71428571428571,1252,40.722404640382265,-73.95522952079774
1253,7,40.42857142857143,1253,40.759926108301755,-74.02246410896758
1254,12,216.58333333333334,1254,40.924059944774754,-74.07398700714111
1255,0,0,1255,40.76688552090382,-73.92162948846817
1256,22,27.681818181818183,1256,40.767614327003976,-73.98287380365903
1257,6,25.333333333333332,1257,40.754376,-73.978525
1258,20,89.15,1258,40.90579352751887,-74.03098583221436
1259,9,59.55555555555556,1259,40.82530613438675,-74.13810253143309
1260,8,8.625,1260,40.72619059610766,-73.98624839410414
1261,9,164.33333333333334,1261,40.743596062761156,-73.99962565088384
1262,59,57.3728813559322,1262,40.753650758768856,-73.96948390098557
1263,2,29.0,1263,40.605400277174724,-73.98058176040651
1264,19,38.8421052631579,1264,40.78322231631631,-73.83344650268555
1265,22,12.909090909090908,1265,40.77943748615269,-73.97724361523622
1266,11,11.272727272727273,1266,40.74400563300867,-73.97669792175294
1267,22,52.95454545454545,1267,40.725687012083675,-74.00570103493192
1268,12,36.5,1268,40.80459308871023,-73.94357957605348
1269,40,53.825,1269,40.75538459186637,-73.92262458801271
1270,8,35.625,1270,40.771057319017146,-73.95674168044599
1271,12,146.75,1271,40.72428494517419,-74.00196433067322
1272,33,70.75757575757575,1272,40.725049708722366,-73.99685960225945
1273,33,24.666666666666668,1273,40.72688476018746,-74.03454780578612
1274,13,26.615384615384617,1274,40.762146022089325,-73.9684581756592
1275,25,15.52,1275,40.70972827284494,-74.01076978215656
1276,2,9.5,1276,40.765237007589796,-73.95760840770956
1277,20,17.2,1277,40.737339910011364,-73.99686813354492
1278,10,16.0,1278,40.72421063875112,-73.99553968946573
1279,11,49.54545454545455,1279,40.794090000000004,-73.96717
1280,11,71.63636363636364,1280,40.75961417017396,-73.99469608826703
1281,17,15.352941176470589,1281,40.76537005568367,-73.97605687379837
1282,33,27.939393939393938,1282,40.747614599377656,-73.883957862854
1283,14,152.78571428571428,1283,40.669839256678955,-73.94427989374886
1284,12,168.16666666666666,1284,40.763421839841264,-73.77087593078612
1285,20,12.65,1285,40.784537474571316,-73.97976315928804
1286,25,197.8,1286,40.777998519070536,-73.95386021482283
1287,18,15.722222222222221,1287,40.706871115902345,-74.00984017295771
1288,100,62.65,1288,40.80615113329764,-74.07784459703637
1289,24,44.5,1289,40.735291285346754,-74.00236129760742
1290,4,6.0,1290,40.782978604018936,-73.83175134658812
1291,5,50.4,1291,40.7828595918456,-73.83525835122812
1292,37,73.43243243243244,1292,40.76669659750053,-73.92148733139037
1293,55,33.4,1293,40.95634251626308,-74.0690277157403
1294,70,29.47142857142857,1294,40.721273088874895,-73.84692305545667
1295,18,44.94444444444444,1295,40.768646748724116,-73.98086071014404
1296,14,78.35714285714286,1296,40.77137686429133,-73.9688229560852
1297,2,16.0,1297,40.855772706952024,-73.9667805543053
1298,19,112.05263157894737,1298,40.640888674046494,-73.78684043884276
1299,43,46.41860465116279,1299,40.828098866660845,-73.93391132354736
1300,17,50.411764705882355,1300,40.69386993257196,-73.98745202134513
1301,11,147.54545454545453,1301,40.765483830132816,-73.91906686259051
1302,10,103.5,1302,40.76175595827059,-73.98618221282959
1303,4,2.25,1303,40.748384879568455,-73.98577205244833
1304,15,31.466666666666665,1304,40.73929092246981,-74.15574073791505
1305,8,19.5,1305,40.75420354149141,-73.97569973252601
1306,31,105.51612903225806,1306,40.755002000000005,-73.968647
1307,4,60.0,1307,40.74908499868447,-73.982256978576
1308,4,6.75,1308,40.760518750058786,-73.92217274297889
1309,15,12.4,1309,40.75911137894531,-73.97954506794183
1310,22,30.454545454545453,1310,40.750248045828585,-73.9899158477783
1311,6,51.166666666666664,1311,40.731463098592265,-73.98277049893474
1312,10,26.4,1312,40.72894871751376,-74.00533552116346
1313,18,139.77777777777777,1313,40.79005808189985,-73.95325005054474
1314,34,68.97058823529412,1314,40.71926874226221,-74.00171450760502
1315,21,135.38095238095238,1315,40.64878508617476,-73.78984451293945
1316,3,1.0,1316,40.762681658758154,-73.98912937507284
1317,39,69.25641025641026,1317,40.684309264597076,-73.97653193850032
1318,13,65.23076923076923,1318,40.720787,-73.99949699999999
1319,9,257.0,1319,40.779654960163825,-73.95539279252831
1320,23,23.652173913043477,1320,40.661441818125866,-73.84009838104248
1321,9,72.33333333333333,1321,40.76250357857891,-73.98472309112549
1322,8,15.375,1322,40.735394761067745,-73.99436323779317
1323,14,35.642857142857146,1323,40.81022009968992,-73.96047592163086
1324,36,13.222222222222221,1324,40.747582087041366,-74.17188763618468
1325,53,56.528301886792455,1325,40.757529999999996,-73.96706
1326,10,42.8,1326,40.714219577962055,-74.0125601278745
1327,12,60.166666666666664,1327,40.6467216781025,-73.9570171968192
1328,7,28.142857142857142,1328,40.74907894406079,-73.98399867372817
1329,12,85.16666666666667,1329,40.723933306202895,-73.99804177730498
1330,16,91.3125,1330,40.745179,-73.992453
1331,24,23.333333333333332,1331,40.751575,-73.99201500000001
1332,10,58.2,1332,40.790969870286176,-73.94705146551131
1333,86,40.27906976744186,1333,40.741672705942285,-73.98928821086885
1334,14,23.928571428571427,1334,40.748484999999995,-73.98504100000001
1335,11,79.72727272727273,1335,40.73500513446808,-73.9932613838262
1336,50,41.58,1336,40.745892,-73.987999
1337,9,40.0,1337,40.72556758747862,-73.9978551864624
1338,4,19.75,1338,40.7786522461373,-73.95600342794427
1339,11,41.63636363636363,1339,40.764063802569325,-73.91577959060669
1340,4,6.75,1340,40.7267850637436,-74.00346747445712
1341,33,73.81818181818181,1341,40.74579388406653,-73.90296936035156
1342,16,154.375,1342,40.96696980238183,-74.07514572143555
1343,12,30.166666666666668,1343,40.71427455929432,-73.95585772942792
1344,13,169.15384615384616,1344,40.8279,-73.92476396
1345,7,105.85714285714286,1345,40.74203143584153,-73.99019681919303
1346,15,119.06666666666666,1346,40.710421000000004,-74.007762
1347,6,125.66666666666667,1347,40.765524,-73.980336
1348,15,151.93333333333334,1348,40.73907152609708,-73.98379780455603
1349,16,86.375,1349,40.729751,-73.9987545
1350,3,14.666666666666666,1350,40.754458,-73.97720496666666
1351,19,69.73684210526316,1351,40.74583734577147,-73.98799265354255
1352,11,135.54545454545453,1352,40.76223946808768,-73.9746723836343
1353,36,124.25,1353,40.59322988304921,-73.89163970947266
1354,6,30.666666666666668,1354,40.71306941116871,-74.0044105052948
1355,16,43.6875,1355,40.758551470603706,-73.98488823467986
1356,19,62.526315789473685,1356,40.74330301258302,-73.91826369774468
1357,6,25.166666666666668,1357,40.804129501263496,-74.2486310005188
1358,6,13.5,1358,40.77893543470787,-73.94720742388425
1359,50,26.64,1359,40.777423,-73.948947
1360,10,57.0,1360,40.74131915864618,-74.00611595251165
1361,17,31.352941176470587,1361,40.764430266666665,-73.987953
1362,23,20.956521739130434,1362,40.7139039417223,-74.00896220456363
1363,18,34.22222222222222,1363,40.743644,-73.992241
1364,9,107.44444444444444,1364,40.725046999999996,-73.978356
1365,7,80.71428571428571,1365,40.742972069590394,-74.00662093580516
1366,27,10.88888888888889,1366,40.71624906568188,-74.03320670127869
1367,15,34.93333333333333,1367,40.77851052505935,-73.95342971327985
1368,6,31.833333333333332,1368,40.71218369584243,-73.96777924730584
1369,8,58.875,1369,40.729990582744044,-73.99120330810547
1370,11,163.9090909090909,1370,40.76161762615789,-73.97267506394739
1371,16,97.8125,1371,40.7498606448702,-73.99122982397773
1372,3,23.0,1372,40.77998124468545,-73.98419954269026
1373,20,70.95,1373,40.78008648315284,-73.92702341079713
1374,54,47.55555555555556,1374,40.69326244953332,-73.9917348465147
1375,11,4.181818181818182,1375,40.709905870182475,-73.8594102859497
1376,8,40.625,1376,40.72606007489421,-73.99165450210911
1377,11,94.72727272727273,1377,40.72498507862853,-73.99588975417934
1378,9,37.22222222222222,1378,40.75110145517336,-73.98130059242249
1379,19,48.05263157894737,1379,40.754913216520784,-73.98669719696045
1380,15,56.0,1380,40.75254816218265,-73.99299502372743
1381,11,58.18181818181818,1381,40.75544236028292,-73.99124704067701
1382,7,49.0,1382,40.749890423417995,-74.03604984283447
1383,18,40.22222222222222,1383,40.766804930600145,-73.96270537405759
1384,6,17.5,1384,40.69813445726876,-73.99260715503766
1385,13,21.923076923076923,1385,40.7043591450871,-74.19071674346924
1386,22,95.5,1386,40.702839415523115,-73.98913511403559
1387,16,293.5,1387,40.742965173903606,-73.99287700653076
1388,19,50.36842105263158,1388,40.75645362530212,-73.98866451851944
1389,14,21.785714285714285,1389,40.74260751232707,-73.99270534515381
1390,30,29.266666666666666,1390,40.697802665282175,-73.99414516303145
1391,8,74.0,1391,40.71860727913039,-73.98811340332031
1392,15,19.8,1392,40.63904061589954,-73.99794101715088
1393,16,32.0625,1393,40.7608782375,-73.990818
1394,14,105.5,1394,40.61000618011367,-74.00673570454956
1395,8,28.0,1395,40.785714,-73.97277653217316
1396,26,37.42307692307692,1396,40.76056697955321,-73.98477345285308
1397,2,77.5,1397,40.88662326335907,-73.878341
1398,13,27.46153846153846,1398,40.73524837370153,-73.99113800155543
1399,16,37.75,1399,40.7105727473657,-73.95584106445312
1400,9,17.22222222222222,1400,40.719221999999995,-73.990248
1401,14,22.571428571428573,1401,40.708411471755454,-73.95790636539459
1402,14,73.78571428571429,1402,40.65052298546056,-73.9629811048507
1403,15,12.733333333333333,1403,40.713284290992505,-74.01170512512077
1404,14,24.071428571428573,1404,40.74137193935539,-73.98931503295898
1405,4,19.5,1405,40.77269419000318,-73.9820645818322
1406,20,30.4,1406,40.86486626554522,-74.06523581404612
1407,5,86.6,1407,40.77095773223109,-73.98431432486002
1408,11,20.272727272727273,1408,40.75159143134631,-73.9741214009634
1409,10,11.1,1409,40.76045572900911,-73.98377895355225
1410,9,24.333333333333332,1410,40.73339068888698,-73.97608426952706
1411,5,3.6,1411,40.69321651747251,-73.98999899625778
1412,5,31.6,1412,40.73299085,-74.00666
1413,4,14.75,1413,40.75853889941315,-73.91909556781204
1414,13,53.30769230769231,1414,40.74307504719547,-74.00298846947285
1415,28,73.35714285714286,1415,40.76171380095544,-73.99395004329756
1416,7,248.42857142857142,1416,40.742997251354645,-74.0513296124022
1417,19,55.26315789473684,1417,40.90981228856739,-73.9085255563259
1418,11,109.72727272727273,1418,40.711187820537475,-73.94923370801149
1419,13,115.38461538461539,1419,40.919220200551095,-74.0648138523102
1420,100,44.2,1420,40.732267009830224,-74.06304359436034
1421,3,5.0,1421,40.7096130927241,-73.83089303970338
1422,9,23.88888888888889,1422,40.86075860452271,-74.19882774353026
1423,14,28.0,1423,40.769076,-73.984595
1424,11,19.272727272727273,1424,40.70325,-73.994802
1425,28,58.285714285714285,1425,40.74204967287742,-74.00477888803634
1426,4,34.75,1426,40.80383638197959,-73.96740617294
1427,12,74.08333333333333,1427,40.62020951410479,-73.99021977491533
1428,13,53.61538461538461,1428,40.753821375912665,-73.9824950193984
1429,8,61.5,1429,40.865552,-73.92763199999999
1430,3,0.0,1430,40.61230102976052,-73.98224249614312
1431,12,40.916666666666664,1431,40.777711079520174,-73.97734692293062
1432,5,30.6,1432,40.932806255079214,-74.07115459442139
1433,13,72.38461538461539,1433,40.76130088092224,-73.9862036705017
1434,8,55.75,1434,40.80822244501176,-74.10651683807373
1435,6,6.0,1435,40.76054276795792,-73.96734877681963
1436,19,44.78947368421053,1436,40.770379999999996,-73.95721
1437,9,51.333333333333336,1437,40.74156984760308,-73.98738472243872
1438,33,56.15151515151515,1438,40.77937325315485,-73.95507135401736
1439,13,23.076923076923077,1439,40.780899702811936,-73.98125535659763
1440,16,18.25,1440,40.745934389964106,-74.26055347354944
1441,10,32.3,1441,40.77985900763059,-73.77615451812744
1442,15,46.93333333333333,1442,40.746010999999996,-74.26018
1443,13,60.07692307692308,1443,40.7199434551993,-74.00856625671392
1444,8,93.5,1444,40.61895698562157,-73.99902999401094
1445,13,66.46153846153847,1445,40.72370271254013,-73.99634311572709
1446,5,3.8,1446,40.80237965737577,-73.96470853680323
1447,10,18.6,1447,40.77879,-73.95398399999999
1448,9,115.44444444444444,1448,40.728802541431094,-73.98815900087357
1449,15,28.6,1449,40.733291643790544,-73.9928367092527
1450,16,49.125,1450,40.734230031760845,-73.98337310904346
1451,30,138.2,1451,40.71275398624102,-73.96637304015731
1452,5,303.0,1452,40.7081979835282,-73.86868000030519
1453,8,30.75,1453,40.76162732877561,-73.99033455348567
1454,16,93.6875,1454,40.711608,-73.85916999999999
1455,17,36.0,1455,40.752978917176854,-73.95996093749999
1456,4,88.0,1456,40.781191,-73.98649499999999
1457,18,84.66666666666667,1457,40.84053483913417,-73.94120693206787
1458,6,42.5,1458,40.75172001339673,-73.99286540351027
1459,67,25.70149253731343,1459,40.65299279819418,-73.90020087549914
1460,8,11.25,1460,40.75645382782042,-73.9829771083278
1461,4,2.5,1461,40.765978416695965,-73.98156527304751
1462,19,2.6315789473684212,1462,40.76695833299644,-73.95777486481806
1463,19,128.8421052631579,1463,40.74516543756736,-73.9768418625638
1464,10,30.3,1464,40.75816510418584,-73.98926137117284
1465,24,75.20833333333333,1465,40.72230706635953,-73.98735165596007
1466,13,88.15384615384616,1466,40.745742838208535,-73.99751381653546
1467,16,69.4375,1467,40.80168341776219,-74.17055454106837
1468,22,16.90909090909091,1468,40.80089548857825,-73.95909503680168
1469,11,58.45454545454545,1469,40.73170797981233,-73.98547936000143
1470,19,98.36842105263158,1470,40.726120029168,-73.99579219522506
1471,11,28.90909090909091,1471,40.762538162144885,-73.95631118532579
1472,6,21.166666666666668,1472,40.74131672712246,-73.98830870163144
1473,10,14.8,1473,40.742827821010216,-74.00383203415198
1474,13,130.30769230769232,1474,40.71047318,-74.00805225
1475,48,87.8125,1475,40.769156673683256,-73.86195399349937
1476,450,144.47555555555556,1476,40.773839,-73.87122
1477,10,59.2,1477,40.884683,-73.89971800000001
1478,49,43.0,1478,40.71421605600625,-74.00596618652344
1479,15,42.86666666666667,1479,40.75315558592433,-73.99096583439517
1480,45,41.75555555555555,1480,40.74265628447347,-73.98901462554932
1481,12,73.25,1481,40.69238982068587,-73.99091631174088
1482,19,22.789473684210527,1482,40.68430737873073,-73.97759780287744
1483,15,98.86666666666666,1483,40.734691999999995,-74.00214116
1484,4,187.5,1484,40.736807094131755,-74.03088725252944
1485,40,35.925,1485,40.760871,-73.990166
1486,11,45.09090909090909,1486,40.778851606668134,-73.98122549057005
1487,53,52.075471698113205,1487,40.74286266016613,-73.99238907827885
1488,7,28.285714285714285,1488,40.762459253513185,-73.98745932961936
1489,32,95.78125,1489,40.67682902605353,-73.96343804293126
1490,29,65.3103448275862,1490,40.63357692052703,-74.00645452100342
1491,15,169.33333333333334,1491,40.74098074308632,-74.00804406336863
1492,16,37.6875,1492,40.77953911885943,-73.95525231957436
1493,67,61.223880597014926,1493,40.70325299803113,-74.00609493255615
1494,2,137.0,1494,40.766647842986686,-73.92088115215302
1495,6,53.5,1495,40.752508,-73.973353
1496,27,87.5925925925926,1496,40.702415,-74.01258301
1497,8,70.75,1497,40.76376010741386,-73.97273819793287
1498,8,15.625,1498,40.738871443433794,-73.98297136918099
1499,17,29.88235294117647,1499,40.76240414394372,-73.92674248782346
1500,8,21.875,1500,40.72868613780489,-74.00022246941485
1501,15,44.333333333333336,1501,40.74732198777881,-74.13690090179443
1502,37,94.10810810810811,1502,40.82464852625022,-74.13560271263124
1503,11,98.27272727272727,1503,40.69415730258867,-73.99187257970313
1504,37,70.78378378378379,1504,40.757388606767115,-73.97569399316195
1505,23,36.869565217391305,1505,40.753564089302074,-73.97953033447266
